seller;data;tipo;sku;quantity;nf;observ
PURPOSE;22/08/2025;Saída;0794;1;244322446;
PURPOSE;22/08/2025;Saída;0794;1;244322408;
PURPOSE;22/08/2025;Saída;LVR-URCM;1;244322449;
PURPOSE;22/08/2025;Saída;BBJ-VD;1;244322447;
PURPOSE;22/08/2025;Saída;JOUR-GRA-AZ;1;244322446;
PURPOSE;22/08/2025;Saída;JOUR-BET-MR;1;244322446;
PURPOSE;22/08/2025;Saída;JOUR-BET-MR;1;244322409;
PURPOSE;22/08/2025;Saída;PL-BK-MR;1;244322446;
PURPOSE;22/08/2025;Saída;JB-3;1;244322411;
PURPOSE;22/08/2025;Saída;JOUR-MMR-MR;1;244322409;
PURPOSE;22/08/2025;Saída;JB-UVV;1;244322407;
PURPOSE;22/08/2025;Saída;BBJ-RS;1;244322405;
PURPOSE;22/08/2025;Saída;BLS--PTC-JM;5;244322455;
PURPOSE;25/08/2025;Saída;BBL-ANT-MR;1;244322105;
PURPOSE;25/08/2025;Saída;JOUR-BET-MR;1;244322105;
PURPOSE;25/08/2025;Saída;LVR-PRTC;1;244322105;
PURPOSE;25/08/2025;Saída;LVR-URCM;1;244322105;
PURPOSE;25/08/2025;Saída;BOX-DISC;1;244322105;
PURPOSE;25/08/2025;Saída;BBL-ANT-BG;1;244322334;
PURPOSE;25/08/2025;Saída;LVR-GL;1;244322335;
PURPOSE;25/08/2025;Saída;LVR-GL;1;244322332;
PURPOSE;25/08/2025;Saída;JB-UVV;1;244322333;
PURPOSE;25/08/2025;Saída;BBL-SAG-BG;1;244322334;
PURPOSE;25/08/2025;Saída;JOUR-GRA-BG;1;244322335;
PURPOSE;25/08/2025;Saída;JOUR-GRA-BG;1;244322332;
PURPOSE;25/08/2025;Saída;BBL-SAG-MR;1;244322331;
PURPOSE;25/08/2025;Saída;BBL-ANT-BG;1;244322337;
PURPOSE;25/08/2025;Saída;MRC-TXT-JOC;1;244322460;
PURPOSE;25/08/2025;Saída;0085;1;244322460;
PURPOSE;25/08/2025;Saída;0085;1;244322457;
PURPOSE;25/08/2025;Saída;0085;1;244322456;
PURPOSE;25/08/2025;Saída;0410;1;244322456;
PURPOSE;25/08/2025;Saída;0763;1;244322460;
PURPOSE;25/08/2025;Saída;BBL-ANT-MR;1;244322461;
PURPOSE;25/08/2025;Saída;BBL-ANT-BG;1;244322457;
PURPOSE;25/08/2025;Saída;LVR-GL;1;244322456;
PURPOSE;25/08/2025;Saída;JOUR-GRA-MR;1;244322456;
PURPOSE;25/08/2025;Saída;BBL-JOU-VD;1;244322459;
PURPOSE;25/08/2025;Saída;BBL-JOU-PEN;1;244322460;
PURPOSE;25/08/2025;Saída;BBL-ANT-VD;1;244322458;
PURPOSE;25/08/2025;Saída;0427;1;244322457;
PURPOSE;25/08/2025;Saída;PL-NA-BG;1;244322456;
PURPOSE;25/08/2025;Saída;CJ-SOL-SCRI;1;244322461;
PURPOSE;25/08/2025;Saída;0794;1;244322614;
PURPOSE;25/08/2025;Saída;0794;1;244322608;
PURPOSE;25/08/2025;Saída;0794;1;244322604;
PURPOSE;25/08/2025;Saída;0794;1;244322597;
PURPOSE;25/08/2025;Saída;0794;1;244322592;
PURPOSE;25/08/2025;Saída;0794;1;244322589;
PURPOSE;25/08/2025;Saída;0794;1;244322585;
PURPOSE;25/08/2025;Saída;0794;1;244322581;
PURPOSE;25/08/2025;Saída;0794;1;244322577;
PURPOSE;25/08/2025;Saída;0794;1;244322523;
PURPOSE;25/08/2025;Saída;0794;1;244322521;
PURPOSE;25/08/2025;Saída;0794;1;244322473;
PURPOSE;25/08/2025;Saída;0787;1;244322614;
PURPOSE;25/08/2025;Saída;0787;1;244322613;
PURPOSE;25/08/2025;Saída;0787;1;244322612;
PURPOSE;25/08/2025;Saída;0787;1;244322611;
PURPOSE;25/08/2025;Saída;0787;1;244322610;
PURPOSE;25/08/2025;Saída;0787;1;244322607;
PURPOSE;25/08/2025;Saída;0787;1;244322600;
PURPOSE;25/08/2025;Saída;0787;1;244322598;
PURPOSE;25/08/2025;Saída;0787;1;244322595;
PURPOSE;25/08/2025;Saída;0787;1;244322593;
PURPOSE;25/08/2025;Saída;0787;1;244322587;
PURPOSE;25/08/2025;Saída;0787;1;244322586;
PURPOSE;25/08/2025;Saída;0787;1;244322584;
PURPOSE;25/08/2025;Saída;0787;1;244322579;
PURPOSE;25/08/2025;Saída;0787;2;244322575;
PURPOSE;25/08/2025;Saída;0787;1;244322572;
PURPOSE;25/08/2025;Saída;0787;1;244322568;
PURPOSE;25/08/2025;Saída;0787;1;244322498;
PURPOSE;25/08/2025;Saída;0787;1;244322467;
PURPOSE;25/08/2025;Saída;MRC-TXT-JOC;1;244322614;
PURPOSE;25/08/2025;Saída;MRC-TXT-JOC;1;244322598;
PURPOSE;25/08/2025;Saída;MRC-TXT-JOC;1;244322592;
PURPOSE;25/08/2025;Saída;MRC-TXT-JOC;2;244322573;
PURPOSE;25/08/2025;Saída;MRC-TXT-JOC;1;244322570;
PURPOSE;25/08/2025;Saída;MRC-TXT-JOC;1;244322569;
PURPOSE;25/08/2025;Saída;MRC-TXT-JOC;1;244322553;
PURPOSE;25/08/2025;Saída;MRC-TXT-JOC;1;244322547;
PURPOSE;25/08/2025;Saída;MRC-TXT-JOC;1;244322545;
PURPOSE;25/08/2025;Saída;MRC-TXT-JOC;1;244322541;
PURPOSE;25/08/2025;Saída;MRC-TXT-JOC;1;244322524;
PURPOSE;25/08/2025;Saída;MRC-TXT-JOC;1;244322493;
PURPOSE;25/08/2025;Saída;MRC-TXT-JOC;1;244322484;
PURPOSE;25/08/2025;Saída;MRC-TXT-JOC;1;244322466;
PURPOSE;25/08/2025;Saída;0085;1;244322614;
PURPOSE;25/08/2025;Saída;0085;1;244322613;
PURPOSE;25/08/2025;Saída;0085;1;244322612;
PURPOSE;25/08/2025;Saída;0085;1;244322600;
PURPOSE;25/08/2025;Saída;0085;1;244322599;
PURPOSE;25/08/2025;Saída;0085;1;244322598;
PURPOSE;25/08/2025;Saída;0085;1;244322597;
PURPOSE;25/08/2025;Saída;0085;1;244322595;
PURPOSE;25/08/2025;Saída;0085;1;244322594;
PURPOSE;25/08/2025;Saída;0085;1;244322593;
PURPOSE;25/08/2025;Saída;0085;1;244322592;
PURPOSE;25/08/2025;Saída;0085;1;244322591;
PURPOSE;25/08/2025;Saída;0085;1;244322589;
PURPOSE;25/08/2025;Saída;0085;1;244322587;
PURPOSE;25/08/2025;Saída;0085;1;244322586;
PURPOSE;25/08/2025;Saída;0085;1;244322585;
PURPOSE;25/08/2025;Saída;0085;1;244322584;
PURPOSE;25/08/2025;Saída;0085;1;244322582;
PURPOSE;25/08/2025;Saída;0085;1;244322581;
PURPOSE;25/08/2025;Saída;0085;1;244322580;
PURPOSE;25/08/2025;Saída;0085;1;244322579;
PURPOSE;25/08/2025;Saída;0085;1;244322577;
PURPOSE;25/08/2025;Saída;0085;1;244322575;
PURPOSE;25/08/2025;Saída;0085;1;244322572;
PURPOSE;25/08/2025;Saída;0085;1;244322567;
PURPOSE;25/08/2025;Saída;0085;1;244322559;
PURPOSE;25/08/2025;Saída;0085;1;244322523;
PURPOSE;25/08/2025;Saída;0085;1;244322506;
PURPOSE;25/08/2025;Saída;0085;1;244322498;
PURPOSE;25/08/2025;Saída;0085;1;244322485;
PURPOSE;25/08/2025;Saída;0085;1;244322473;
PURPOSE;25/08/2025;Saída;0085;1;244322470;
PURPOSE;25/08/2025;Saída;0085;1;244322464;
PURPOSE;25/08/2025;Saída;0410;1;244322609;
PURPOSE;25/08/2025;Saída;0410;1;244322594;
PURPOSE;25/08/2025;Saída;0410;1;244322582;
PURPOSE;25/08/2025;Saída;0410;1;244322579;
PURPOSE;25/08/2025;Saída;0410;1;244322567;
PURPOSE;25/08/2025;Saída;0410;1;244322559;
PURPOSE;25/08/2025;Saída;0410;1;244322498;
PURPOSE;25/08/2025;Saída;0410;1;244322480;
PURPOSE;25/08/2025;Saída;0410;1;244322473;
PURPOSE;25/08/2025;Saída;0410;1;244322470;
PURPOSE;25/08/2025;Saída;0410;1;244322468;
PURPOSE;25/08/2025;Saída;0410;1;244322467;
PURPOSE;25/08/2025;Saída;0763;1;244322609;
PURPOSE;25/08/2025;Saída;0763;1;244322581;
PURPOSE;25/08/2025;Saída;0763;1;244322580;
PURPOSE;25/08/2025;Saída;0763;1;244322556;
PURPOSE;25/08/2025;Saída;0763;1;244322521;
PURPOSE;25/08/2025;Saída;0763;1;244322493;
PURPOSE;25/08/2025;Saída;BBL-ANT-MR;1;244322607;
PURPOSE;25/08/2025;Saída;BBL-ANT-MR;1;244322535;
PURPOSE;25/08/2025;Saída;BBL-ANT-MR;1;244322520;
PURPOSE;25/08/2025;Saída;BBL-ANT-MR;1;244322500;
PURPOSE;25/08/2025;Saída;BBL-ANT-MR;1;244322486;
PURPOSE;25/08/2025;Saída;BBL-ANT-MR;1;244322482;
PURPOSE;25/08/2025;Saída;BBL-ANT-MR;1;244322476;
PURPOSE;25/08/2025;Saída;BBL-ANT-MR;1;244322474;
PURPOSE;25/08/2025;Saída;BBL-ANT-MR;1;244322468;
PURPOSE;25/08/2025;Saída;BBL-ANT-MR;1;244322466;
PURPOSE;25/08/2025;Saída;BBL-ANT-BG;1;244322606;
PURPOSE;25/08/2025;Saída;BBL-ANT-BG;1;244322585;
PURPOSE;25/08/2025;Saída;BBL-ANT-BG;1;244322578;
PURPOSE;25/08/2025;Saída;BBL-ANT-BG;1;244322574;
PURPOSE;25/08/2025;Saída;BBL-ANT-BG;1;244322550;
PURPOSE;25/08/2025;Saída;BBL-ANT-BG;1;244322546;
PURPOSE;25/08/2025;Saída;BBL-ANT-BG;1;244322531;
PURPOSE;25/08/2025;Saída;BBL-ANT-BG;1;244322499;
PURPOSE;25/08/2025;Saída;BBL-ANT-BG;1;244322479;
PURPOSE;25/08/2025;Saída;OVERB-EVG;1;244322606;
PURPOSE;25/08/2025;Saída;OVERB-EVG;1;244322532;
PURPOSE;25/08/2025;Saída;JOUR-BET-MR;1;244322605;
PURPOSE;25/08/2025;Saída;JOUR-BET-MR;1;244322528;
PURPOSE;25/08/2025;Saída;JOUR-BET-MR;1;244322490;
PURPOSE;25/08/2025;Saída;CAD-FR-AZL;1;244322605;
PURPOSE;25/08/2025;Saída;CAD-FR-AZL;1;244322541;
PURPOSE;25/08/2025;Saída;CAD-FR-AZL;1;244322500;
PURPOSE;25/08/2025;Saída;CAD-FR-AZL;1;244322485;
PURPOSE;25/08/2025;Saída;CAD-FR-AZL;1;244322473;
PURPOSE;25/08/2025;Saída;0433;1;244322605;
PURPOSE;25/08/2025;Saída;0433;1;244322604;
PURPOSE;25/08/2025;Saída;0433;1;244322557;
PURPOSE;25/08/2025;Saída;0433;1;244322549;
PURPOSE;25/08/2025;Saída;0433;1;244322518;
PURPOSE;25/08/2025;Saída;0433;1;244322513;
PURPOSE;25/08/2025;Saída;LVR-GL;1;244322605;
PURPOSE;25/08/2025;Saída;LVR-GL;1;244322604;
PURPOSE;25/08/2025;Saída;LVR-GL;1;244322603;
PURPOSE;25/08/2025;Saída;LVR-GL;1;244322589;
PURPOSE;25/08/2025;Saída;LVR-GL;1;244322588;
PURPOSE;25/08/2025;Saída;LVR-GL;1;244322587;
PURPOSE;25/08/2025;Saída;LVR-GL;1;244322583;
PURPOSE;25/08/2025;Saída;LVR-GL;1;244322582;
PURPOSE;25/08/2025;Saída;LVR-GL;1;244322576;
PURPOSE;25/08/2025;Saída;LVR-GL;2;244322567;
PURPOSE;25/08/2025;Saída;LVR-GL;1;244322557;
PURPOSE;25/08/2025;Saída;LVR-GL;1;244322534;
PURPOSE;25/08/2025;Saída;LVR-GL;1;244322528;
PURPOSE;25/08/2025;Saída;LVR-GL;1;244322523;
PURPOSE;25/08/2025;Saída;LVR-GL;1;244322494;
PURPOSE;25/08/2025;Saída;LVR-GL;1;244322490;
PURPOSE;25/08/2025;Saída;LVR-GL;1;244322488;
PURPOSE;25/08/2025;Saída;LVR-GL;1;244322480;
PURPOSE;25/08/2025;Saída;LVR-GL;1;244322465;
PURPOSE;25/08/2025;Saída;LVR-GL;1;244322462;
PURPOSE;25/08/2025;Saída;JB-UVV;1;244322604;
PURPOSE;25/08/2025;Saída;JB-UVV;1;244322564;
PURPOSE;25/08/2025;Saída;JB-UVV;1;244322557;
PURPOSE;25/08/2025;Saída;JB-UVV;1;244322543;
PURPOSE;25/08/2025;Saída;JB-UVV;1;244322537;
PURPOSE;25/08/2025;Saída;JB-UVV;1;244322497;
PURPOSE;25/08/2025;Saída;LVR-PRTC;2;244322604;
PURPOSE;25/08/2025;Saída;LVR-PRTC;1;244322602;
PURPOSE;25/08/2025;Saída;LVR-PRTC;1;244322596;
PURPOSE;25/08/2025;Saída;LVR-PRTC;1;244322588;
PURPOSE;25/08/2025;Saída;LVR-PRTC;1;244322565;
PURPOSE;25/08/2025;Saída;LVR-PRTC;1;244322564;
PURPOSE;25/08/2025;Saída;LVR-PRTC;1;244322560;
PURPOSE;25/08/2025;Saída;LVR-PRTC;1;244322552;
PURPOSE;25/08/2025;Saída;LVR-PRTC;1;244322549;
PURPOSE;25/08/2025;Saída;LVR-PRTC;2;244322544;
PURPOSE;25/08/2025;Saída;LVR-PRTC;1;244322539;
PURPOSE;25/08/2025;Saída;LVR-PRTC;1;244322537;
PURPOSE;25/08/2025;Saída;LVR-PRTC;1;244322534;
PURPOSE;25/08/2025;Saída;LVR-PRTC;1;244322518;
PURPOSE;25/08/2025;Saída;LVR-PRTC;1;244322514;
PURPOSE;25/08/2025;Saída;LVR-PRTC;4;244322512;
PURPOSE;25/08/2025;Saída;LVR-PRTC;1;244322509;
PURPOSE;25/08/2025;Saída;LVR-PRTC;1;244322505;
PURPOSE;25/08/2025;Saída;LVR-PRTC;1;244322472;
PURPOSE;25/08/2025;Saída;0700;1;244322603;
PURPOSE;25/08/2025;Saída;0700;1;244322523;
PURPOSE;25/08/2025;Saída;0700;1;244322506;
PURPOSE;25/08/2025;Saída;0700;1;244322493;
PURPOSE;25/08/2025;Saída;0700;1;244322464;
PURPOSE;25/08/2025;Saída;JOUR-GRA-MR;1;244322603;
PURPOSE;25/08/2025;Saída;JOUR-GRA-MR;1;244322583;
PURPOSE;25/08/2025;Saída;JOUR-GRA-MR;1;244322488;
PURPOSE;25/08/2025;Saída;BBL-ANT-AZ;1;244322601;
PURPOSE;25/08/2025;Saída;BBL-ANT-AZ;1;244322527;
PURPOSE;25/08/2025;Saída;BBL-ANT-AZ;1;244322502;
PURPOSE;25/08/2025;Saída;BBL-ANT-AZ;1;244322484;
PURPOSE;25/08/2025;Saída;BBL-ANT-AZ;1;244322471;
PURPOSE;25/08/2025;Saída;BBL-SAG-BG;1;244322600;
PURPOSE;25/08/2025;Saída;BBL-SAG-BG;1;244322592;
PURPOSE;25/08/2025;Saída;BBL-SAG-BG;1;244322563;
PURPOSE;25/08/2025;Saída;BBL-SAG-BG;1;244322547;
PURPOSE;25/08/2025;Saída;BBL-SAG-BG;1;244322538;
PURPOSE;25/08/2025;Saída;BBL-SAG-BG;1;244322522;
PURPOSE;25/08/2025;Saída;BBL-SAG-BG;1;244322491;
PURPOSE;25/08/2025;Saída;0770;1;244322599;
PURPOSE;25/08/2025;Saída;0770;1;244322591;
PURPOSE;25/08/2025;Saída;0770;1;244322506;
PURPOSE;25/08/2025;Saída;BBL-JOU-VD;1;244322590;
PURPOSE;25/08/2025;Saída;BBL-JOU-VD;1;244322566;
PURPOSE;25/08/2025;Saída;BBL-JOU-VD;1;244322487;
PURPOSE;25/08/2025;Saída;PL-BK-VD;1;244322589;
PURPOSE;25/08/2025;Saída;PL-BK-VD;1;244322567;
PURPOSE;25/08/2025;Saída;PL-BK-VD;1;244322492;
PURPOSE;25/08/2025;Saída;PL-BK-VD;1;244322464;
PURPOSE;25/08/2025;Saída;JOUR-GRA-BG;1;244322589;
PURPOSE;25/08/2025;Saída;JOUR-GRA-BG;1;244322569;
PURPOSE;25/08/2025;Saída;WR-MBAG;1;244322587;
PURPOSE;25/08/2025;Saída;WR-MBAG;1;244322578;
PURPOSE;25/08/2025;Saída;WR-MBAG;1;244322536;
PURPOSE;25/08/2025;Saída;WR-MBAG;2;244322528;
PURPOSE;25/08/2025;Saída;WR-MBAG;1;244322521;
PURPOSE;25/08/2025;Saída;WR-MBAG;1;244322486;
PURPOSE;25/08/2025;Saída;JB2;1;244322576;
PURPOSE;25/08/2025;Saída;BBL-ANT-VD;1;244322562;
PURPOSE;25/08/2025;Saída;BBL-ANT-VD;1;244322540;
PURPOSE;25/08/2025;Saída;BBL-ANT-VD;1;244322503;
PURPOSE;25/08/2025;Saída;BBL-ANT-VD;1;244322495;
PURPOSE;25/08/2025;Saída;BBL-ANT-VD;1;244322481;
PURPOSE;25/08/2025;Saída;BBL-ANT-VD;1;244322478;
PURPOSE;25/08/2025;Saída;BBL-ANT-VD;1;244322475;
PURPOSE;25/08/2025;Saída;0427;1;244322559;
PURPOSE;25/08/2025;Saída;0427;2;244322477;
PURPOSE;25/08/2025;Saída;BBL-SAG-MR;1;244322569;
PURPOSE;25/08/2025;Saída;BBL-SAG-MR;1;244322561;
PURPOSE;25/08/2025;Saída;BBL-SAG-MR;1;244322515;
PURPOSE;25/08/2025;Saída;BBL-SAG-MR;1;244322470;
PURPOSE;25/08/2025;Saída;BBL-SAG-MR;1;244322467;
PURPOSE;25/08/2025;Saída;BBL-SAG-MR;1;244322465;
PURPOSE;25/08/2025;Saída;CJ-SOL-SCRI;1;244322550;
PURPOSE;25/08/2025;Saída;CJ-SOL-SCRI;1;244322546;
PURPOSE;25/08/2025;Saída;CJ-SOL-SCRI;1;244322535;
PURPOSE;25/08/2025;Saída;CJ-SOL-SCRI;1;244322531;
PURPOSE;25/08/2025;Saída;CJ-SOL-SCRI;1;244322527;
PURPOSE;25/08/2025;Saída;CJ-SOL-SCRI;1;244322520;
PURPOSE;25/08/2025;Saída;CJ-SOL-SCRI;1;244322502;
PURPOSE;25/08/2025;Saída;CJ-SOL-SCRI;1;244322500;
PURPOSE;25/08/2025;Saída;CJ-SOL-SCRI;1;244322495;
PURPOSE;25/08/2025;Saída;CJ-SOL-SCRI;1;244322486;
PURPOSE;25/08/2025;Saída;CJ-SOL-SCRI;1;244322484;
PURPOSE;25/08/2025;Saída;CJ-SOL-SCRI;1;244322482;
PURPOSE;25/08/2025;Saída;CJ-SOL-SCRI;1;244322479;
PURPOSE;25/08/2025;Saída;CJ-SOL-SCRI;1;244322478;
PURPOSE;25/08/2025;Saída;CJ-SOL-SCRI;1;244322476;
PURPOSE;25/08/2025;Saída;CJ-SOL-SCRI;1;244322475;
PURPOSE;25/08/2025;Saída;CJ-SOL-SCRI;1;244322474;
PURPOSE;25/08/2025;Saída;CJ-SOL-SCRI;1;244322471;
PURPOSE;25/08/2025;Saída;CJ-SOL-SCRI;1;244322468;
PURPOSE;25/08/2025;Saída;PL-BK-MR;1;244322571;
PURPOSE;25/08/2025;Saída;PL-BK-MR;1;244322506;
PURPOSE;25/08/2025;Saída;PL-BK-MR;1;244322490;
PURPOSE;25/08/2025;Saída;BBL-SAG-MRE;1;244322570;
PURPOSE;25/08/2025;Saída;BBL-SAG-MRE;1;244322551;
PURPOSE;25/08/2025;Saída;BBL-SAG-MRE;1;244322548;
PURPOSE;25/08/2025;Saída;BBL-SAG-MRE;1;244322545;
PURPOSE;25/08/2025;Saída;BBL-SAG-MRE;1;244322530;
PURPOSE;25/08/2025;Saída;BBL-SAG-MRE;1;244322526;
PURPOSE;25/08/2025;Saída;BBL-SAG-MRE;1;244322507;
PURPOSE;25/08/2025;Saída;BBL-SAG-MRE;1;244322505;
PURPOSE;25/08/2025;Saída;BBL-SAG-MRE;1;244322504;
PURPOSE;25/08/2025;Saída;BBL-SAG-MRE;1;244322501;
PURPOSE;25/08/2025;Saída;BBL-SAG-MRE;2;244322491;
PURPOSE;25/08/2025;Saída;BBL-SAG-MRE;1;244322489;
PURPOSE;25/08/2025;Saída;BBL-SAG-MRE;1;244322483;
PURPOSE;25/08/2025;Saída;JB-1;1;244322567;
PURPOSE;25/08/2025;Saída;JB-1;1;244322462;
PURPOSE;25/08/2025;Saída;BLS-PTC-JD;1;244322566;
PURPOSE;25/08/2025;Saída;DIAR-MR;1;244322564;
PURPOSE;25/08/2025;Saída;DIAR-MR;1;244322543;
PURPOSE;25/08/2025;Saída;DIAR-MR;1;244322497;
PURPOSE;25/08/2025;Saída;6342;1;244322560;
PURPOSE;25/08/2025;Saída;6342;1;244322490;
PURPOSE;25/08/2025;Saída;KIT-AD-EST;2;244322558;
PURPOSE;25/08/2025;Saída;KIT-AD-EST;1;244322541;
PURPOSE;25/08/2025;Saída;KIT-AD-EST;1;244322492;
PURPOSE;25/08/2025;Saída;KIT-AD-EST;1;244322488;
PURPOSE;25/08/2025;Saída;PL-EST-RFLO;2;244322558;
PURPOSE;25/08/2025;Saída;PL-EST-RFLO;1;244322541;
PURPOSE;25/08/2025;Saída;PL-EST-RFLO;1;244322492;
PURPOSE;25/08/2025;Saída;PL-EST-RFLO;1;244322488;
PURPOSE;25/08/2025;Saída;BBL-SAG-VD;1;244322556;
PURPOSE;25/08/2025;Saída;BBL-SAG-VD;1;244322555;
PURPOSE;25/08/2025;Saída;CAD-FR-BG;1;244322554;
PURPOSE;25/08/2025;Saída;CAD-FR-BG;1;244322541;
PURPOSE;25/08/2025;Saída;CAD-FR-BG;2;244322517;
PURPOSE;25/08/2025;Saída;CAD-FR-BG;1;244322485;
PURPOSE;25/08/2025;Saída;JOUR-GRA-AZ;1;244322554;
PURPOSE;25/08/2025;Saída;JOUR-GRA-AZ;1;244322462;
PURPOSE;25/08/2025;Saída;BBL-SAG-AZ;1;244322553;
PURPOSE;25/08/2025;Saída;BBL-SAG-AZ;1;244322508;
PURPOSE;25/08/2025;Saída;BBL-SAG-AZ;1;244322493;
PURPOSE;25/08/2025;Saída;LVR-URCM;1;244322549;
PURPOSE;25/08/2025;Saída;LVR-URCM;1;244322534;
PURPOSE;25/08/2025;Saída;LVR-URCM;1;244322533;
PURPOSE;25/08/2025;Saída;LVR-URCM;1;244322518;
PURPOSE;25/08/2025;Saída;LVR-URCM;1;244322514;
PURPOSE;25/08/2025;Saída;LVR-URCM;1;244322513;
PURPOSE;25/08/2025;Saída;LVR-URCM;1;244322511;
PURPOSE;25/08/2025;Saída;LVR-URCM;1;244322494;
PURPOSE;25/08/2025;Saída;LVR-URCM;1;244322472;
PURPOSE;25/08/2025;Saída;LVR-URCM;1;244322469;
PURPOSE;25/08/2025;Saída;BLS-ENT-EF;2;244322542;
PURPOSE;25/08/2025;Saída;BLS-ENT-EF;1;244322525;
PURPOSE;25/08/2025;Saída;BLS-ENT-EF;1;244322462;
PURPOSE;25/08/2025;Saída;BBL-CS-TR;1;244322541;
PURPOSE;25/08/2025;Saída;BBL-CS-TR;2;244322529;
PURPOSE;25/08/2025;Saída;BBL-CS-TR;1;244322524;
PURPOSE;25/08/2025;Saída;BBL-CS-TR;1;244322502;
PURPOSE;25/08/2025;Saída;BBL-CS-TR;1;244322500;
PURPOSE;25/08/2025;Saída;BBL-CS-TR;1;244322474;
PURPOSE;25/08/2025;Saída;LVR-AURR;1;244322533;
PURPOSE;25/08/2025;Saída;WR-EB-FR;1;244322533;
PURPOSE;25/08/2025;Saída;OVERB-PEN;1;244322532;
PURPOSE;25/08/2025;Saída;DEV-PM-ANS;2;244322519;
PURPOSE;25/08/2025;Saída;DEV-PM-ANS;1;244322516;
PURPOSE;25/08/2025;Saída;DEV-PM-ANS;1;244322511;
PURPOSE;25/08/2025;Saída;DEV-PM-ANS;1;244322510;
PURPOSE;25/08/2025;Saída;DEV-PM-ANS;1;244322494;
PURPOSE;25/08/2025;Saída;DEV-PM-ANS;1;244322463;
PURPOSE;25/08/2025;Saída;DEV-PM-SBC;1;244322516;
PURPOSE;25/08/2025;Saída;DEV-PM-SBC;1;244322511;
PURPOSE;25/08/2025;Saída;DEV-PM-SBC;1;244322510;
PURPOSE;25/08/2025;Saída;DEV-PM-SBC;1;244322494;
PURPOSE;25/08/2025;Saída;DEV-PM-SBC;1;244322463;
PURPOSE;25/08/2025;Saída;PL-ND-VD;1;244322509;
PURPOSE;25/08/2025;Saída;BOX-DISC;1;244322480;
PURPOSE;25/08/2025;Saída;BOX-DISC;1;244322472;
PURPOSE;25/08/2025;Saída;CAD-FR-VER;1;244322507;
PURPOSE;25/08/2025;Saída;CAD-FR-VER;1;244322485;
PURPOSE;25/08/2025;Saída;MCP-MAG-FR;1;244322496;
PURPOSE;25/08/2025;Saída;HMD-PT-COP;1;244322496;
PURPOSE;25/08/2025;Saída;HMD-PIN;1;244322496;
PURPOSE;25/08/2025;Saída;IMA-DQFAV;1;244322496;
PURPOSE;25/08/2025;Saída;6359;1;244322492;
PURPOSE;25/08/2025;Saída;BBJ-FL-AD;1;244322492;
PURPOSE;25/08/2025;Saída;6366;1;244322490;
PURPOSE;25/08/2025;Saída;CTL-ADD-BBJ;1;244322488;
PURPOSE;26/08/2025;Saída;BBL-ANT-BG;1;244322334;
PURPOSE;26/08/2025;Saída;BBL-SAG-BG;1;244322334;
PURPOSE;26/08/2025;Saída;0763;1;244322751;
PURPOSE;26/08/2025;Saída;BBL-ANT-BG;1;244322736;
PURPOSE;26/08/2025;Saída;0410;1;244322750;
PURPOSE;26/08/2025;Saída;0700;1;244322751;
PURPOSE;26/08/2025;Saída;0770;1;244322750;
PURPOSE;26/08/2025;Saída;BLS-ENT-EF;1;244322748;
PURPOSE;26/08/2025;Saída;BLS-ENT-EF;1;244322746;
PURPOSE;26/08/2025;Saída;BLS-ENT-EF;1;244322745;
PURPOSE;26/08/2025;Saída;0400;1;244322736;
PURPOSE;26/08/2025;Saída;0787;1;244322773;
PURPOSE;26/08/2025;Saída;0787;1;244322772;
PURPOSE;26/08/2025;Saída;0787;1;244322723;
PURPOSE;26/08/2025;Saída;0787;1;244322719;
PURPOSE;26/08/2025;Saída;0427;1;244322763;
PURPOSE;26/08/2025;Saída;0427;1;244322720;
PURPOSE;26/08/2025;Saída;0427;1;244322702;
PURPOSE;26/08/2025;Saída;0427;1;244322701;
PURPOSE;26/08/2025;Saída;0427;1;244322692;
PURPOSE;26/08/2025;Saída;0427;1;244322734;
PURPOSE;26/08/2025;Saída;0427;2;244322705;
PURPOSE;26/08/2025;Saída;0427;1;244322670;
PURPOSE;26/08/2025;Saída;0794;1;244322803;
PURPOSE;26/08/2025;Saída;0794;1;244322766;
PURPOSE;26/08/2025;Saída;0794;1;244322763;
PURPOSE;26/08/2025;Saída;0794;1;244322709;
PURPOSE;26/08/2025;Saída;0794;1;244322702;
PURPOSE;26/08/2025;Saída;0794;1;244322701;
PURPOSE;26/08/2025;Saída;0794;1;244322734;
PURPOSE;26/08/2025;Saída;0794;1;244322788;
PURPOSE;26/08/2025;Saída;0085;1;244322803;
PURPOSE;26/08/2025;Saída;0085;1;244322763;
PURPOSE;26/08/2025;Saída;0085;1;244322760;
PURPOSE;26/08/2025;Saída;0085;1;244322692;
PURPOSE;26/08/2025;Saída;0085;1;244322772;
PURPOSE;26/08/2025;Saída;0085;1;244322734;
PURPOSE;26/08/2025;Saída;0085;1;244322723;
PURPOSE;26/08/2025;Saída;0085;1;244322719;
PURPOSE;26/08/2025;Saída;0085;1;244322706;
PURPOSE;26/08/2025;Saída;0763;1;244322760;
PURPOSE;26/08/2025;Saída;0763;1;244322756;
PURPOSE;26/08/2025;Saída;MRC-TXT-JOC;1;244322764;
PURPOSE;26/08/2025;Saída;MRC-TXT-JOC;1;244322731;
PURPOSE;26/08/2025;Saída;MRC-TXT-JOC;1;244322702;
